GeneID	Genome	Start	End	Strand	Annotation
OG_2550	OIXH01000107	89790	90464	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_310	OIXH01000142	295	390	+	nan
OG_3737	OIXH01000142	560	883	+	nan
OG_3738	OIXH01000142	1436	1642	+	nan
UG_311	OIXH01000142	2226	2495	+	nan
UG_312	OIXH01000142	2486	2713	+	nan
OG_3739	OIXH01000142	2703	3119	+	nan
OG_3740	OIXH01000142	4055	4177	+	nan
OG_3741	OIXH01000142	5289	5573	+	nan
OG_3018	OIXH01000142	19908	20213	+	nan
OG_3742	OIXH01000142	22151	22456	+	nan
UG_313	OIXH01000142	30045	30350	+	nan
UG_314	OIXH01000142	30355	30636	+	nan
UG_315	OIXH01000142	62538	62786	-	nan
UG_316	OIXH01000142	75289	76299	-	nan
UG_317	OIXH01000142	77130	77360	-	nan
UG_318	OIXH01000142	78242	78748	-	nan
UG_319	OIXH01000142	81564	81983	-	nan
OG_3732	OIXH01000142	81995	83401	-	p4
OG_3733	OIXH01000142	83483	83941	-	nan
OG_3734	OIXH01000142	84550	84951	-	nan
OG_3735	OIXH01000142	84954	85328	-	nan
OG_3736	OIXH01000142	85307	85873	-	nan
UG_320	OIXH01000142	85910	86329	-	nan
UG_321	OIXH01000142	86360	86554	-	nan
UG_322	OIXH01000142	87872	88285	-	nan
UG_323	OIXH01000142	88401	88628	-	nan
UG_324	OIXH01000142	88701	89120	-	nan
UG_325	OIXH01000142	89122	89376	-	nan
UG_326	OIXH01000142	91013	91156	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3792	OIYR01000021	725	955	+	nan
OG_3786	OIYR01000021	42698	42976	-	nan
OG_3787	OIYR01000021	45415	45642	-	nan
OG_3788	OIYR01000021	46554	46724	-	nan
UG_327	OIYR01000021	61632	61730	-	nan
UG_328	OIYR01000021	64278	64703	-	nan
UG_329	OIYR01000021	64807	64992	-	nan
UG_330	OIYR01000021	66032	66190	-	nan
UG_331	OIYR01000021	67134	67409	-	nan
UG_332	OIYR01000021	67409	67690	-	nan
UG_333	OIYR01000021	67812	68090	-	nan
OG_702	OIYR01000021	68676	69173	-	nan
OG_3790	OIYR01000021	87036	87173	+	nan
OG_3791	OIYR01000021	90150	90506	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2065	OIYV01000031	22924	24108	+	nan
UG_334	OIYV01000031	28344	28442	+	nan
UG_335	OIYV01000031	28504	28773	-	nan
OG_4428	OIYV01000031	30037	30333	+	nan
OG_4754	OIYV01000031	30351	30734	+	nan
OG_4429	OIYV01000031	30731	30934	+	nan
UG_336	OIYV01000031	31433	31762	+	nan
OG_4430	OIYV01000031	32790	32972	+	nan
OG_3921	OIYV01000031	33211	33399	+	nan
UG_337	OIYV01000031	34245	34352	-	nan
UG_338	OIYV01000031	35328	35558	+	nan
OG_3920	OIYV01000031	35574	35669	+	nan
OG_3324	OIYV01000031	35810	36106	+	nan
OG_4100	OIYV01000031	36122	36295	+	nan
UG_339	OIYV01000031	36311	36457	+	nan
OG_4431	OIYV01000031	36634	36969	+	nan
OG_4432	OIYV01000031	37322	37498	+	nan
OG_3803	OIYV01000031	39171	39512	+	nan
OG_4433	OIYV01000031	39530	39772	+	nan
OG_4434	OIYV01000031	40465	40623	+	nan
OG_4435	OIYV01000031	42039	43598	+	nan
OG_4436	OIYV01000031	43599	43934	+	nan
OG_1799	OIYV01000031	53949	54692	+	AXQ62718
OG_3679	OIYV01000031	55412	55771	+	nan
OG_4437	OIYV01000031	63530	64267	+	nan
UG_340	OIYV01000031	79876	80322	-	nan
OG_1830	OIYV01000031	86468	87043	-	nan
OG_4438	OIYV01000031	87282	88259	+	nan
OG_488	OIYV01000031	88375	88962	-	nan
OG_3977	OIYV01000031	92556	92933	-	nan
OG_4439	OIYV01000031	104361	105206	-	nan
UG_341	OIYV01000031	108570	109355	+	nan
UG_342	OIYV01000031	110746	111003	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_343	OIZE01000030	1	126	-	nan
OG_1793	OIZE01000030	106713	107162	+	nan
UG_344	OIZE01000030	126915	127163	-	nan
OG_2987	OIZE01000030	137963	138436	-	nan
UG_345	OIZE01000030	138447	138812	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_346	OIZP01000035	3799	4833	-	nan
UG_347	OIZP01000035	25824	26051	-	nan
UG_348	OIZP01000035	26076	26360	-	nan
OG_3789	OIZP01000035	26462	26812	-	nan
UG_349	OIZP01000035	92775	92990	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3400	OJAG01000039	1545	1859	+	nan
OG_3401	OJAG01000039	2331	2438	+	nan
OG_4304	OJAG01000039	26873	27007	+	nan
OG_4501	OJAG01000039	83207	83470	+	nan
OG_3704	OJAG01000039	94466	94612	-	nan
OG_4305	OJAG01000039	99908	100162	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4314	OJAR01000005	53077	53340	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_350	OJAW01000043	2	85	+	nan
OG_182	OJAW01000043	57	320	+	nan
OG_514	OJAW01000043	295	807	+	nan
UG_351	OJAW01000043	24516	24647	+	nan
OG_2887	OJAW01000043	96238	96927	+	p5
UG_352	OJAW01000043	97055	97441	+	nan
OG_2888	OJAW01000043	97443	97571	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_353	OJMP01000058	51860	52066	+	nan
UG_354	OJMP01000058	91574	91846	-	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
OG_1993	OJNH01000053	3283	3441	+	nan
OG_1994	OJNH01000053	5797	6021	+	nan
OG_1989	OJNH01000053	6758	6970	+	nan
OG_555	OJNH01000053	7158	7328	+	nan
OG_1990	OJNH01000053	7273	7524	+	nan
UG_355	OJNH01000053	39967	40116	-	nan
OG_243	OJNH01000053	71502	71738	-	nan
OG_1985	OJNH01000053	74947	75090	-	nan
UG_356	OJNH01000053	75142	75252	-	nan
OG_1986	OJNH01000053	76170	76652	+	nan
OG_3151	OJNH01000053	77147	77269	+	nan
UG_357	OJNH01000053	77842	77988	-	nan
OG_2429	OJNH01000053	80187	80723	+	nan
OG_718	OJNH01000053	80997	81347	+	nan
OG_368	OJNH01000053	81435	81989	+	nan
OG_2203	OJNH01000053	81958	82515	+	nan
OG_1987	OJNH01000053	82503	82760	+	nan
OG_1988	OJNH01000053	82840	82998	+	nan
OG_1984	OJNH01000053	83007	83267	+	nan
OG_723	OJNH01000053	85499	85843	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_520	OJOA01000027	28210	29607	-	nan
OG_2025	OJOA01000027	44359	44544	-	nan
OG_2026	OJOA01000027	44990	45271	-	nan
OG_2027	OJOA01000027	45898	46005	-	nan
OG_2028	OJOA01000027	46324	46533	+	nan
OG_2029	OJOA01000027	47209	47319	+	nan
OG_2030	OJOA01000027	48358	49143	+	nan
OG_2031	OJOA01000027	49905	50189	+	nan
OG_2032	OJOA01000027	50388	50807	+	nan
OG_2033	OJOA01000027	50797	51144	+	nan
OG_2020	OJOA01000027	51146	51574	+	19eps
OG_2019	OJOA01000027	51579	52049	+	nan
OG_2034	OJOA01000027	64571	64960	+	nan
OG_1167	OJOA01000027	75615	75833	+	nan
OG_2035	OJOA01000027	76330	76674	+	nan
OG_606	OJOA01000027	76667	76978	+	nan
OG_2036	OJOA01000027	77200	77508	+	nan
OG_2024	OJOA01000027	78614	78865	+	nan
OG_521	OJOA01000027	79072	79482	+	nan
OG_2037	OJOA01000027	91022	91402	+	nan
OG_2038	OJOA01000027	91432	91536	+	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
OG_572	OJOV01000080	6470	7447	-	gene73
OG_1731	OJOV01000080	19056	19724	-	nan
OG_549	OJOV01000080	20049	20366	-	nan
OG_573	OJOV01000080	21974	22489	-	nan
OG_574	OJOV01000080	22502	22978	-	nan
OG_575	OJOV01000080	22991	23110	-	nan
OG_2011	OJOV01000080	23186	23302	-	nan
OG_2145	OJOV01000080	23923	24177	-	nan
OG_579	OJOV01000080	24977	25204	+	nan
OG_4495	OJOV01000080	25440	25994	+	nan
OG_4773	OJOV01000080	25991	26179	+	nan
OG_550	OJOV01000080	26406	26909	+	nan
OG_3185	OJOV01000080	26986	27825	+	nan
OG_1732	OJOV01000080	28681	28815	-	nan
OG_551	OJOV01000080	28855	29199	+	nan
OG_1748	OJOV01000080	29165	29455	+	nan
OG_1749	OJOV01000080	30099	30305	-	nan
OG_1595	OJOV01000080	30367	30603	+	nan
OG_553	OJOV01000080	30832	31050	+	nan
OG_554	OJOV01000080	31055	31354	+	nan
OG_556	OJOV01000080	32044	32352	+	nan
OG_557	OJOV01000080	32352	32930	+	nan
OG_558	OJOV01000080	32921	33319	+	nan
OG_559	OJOV01000080	33401	33745	+	nan
OG_561	OJOV01000080	33748	34884	+	nan
OG_241	OJOV01000080	34974	35555	+	nan
OG_562	OJOV01000080	35527	35862	+	nan
OG_563	OJOV01000080	35866	36102	+	nan
OG_564	OJOV01000080	37885	38229	+	nan
OG_2144	OJOV01000080	38198	38428	+	nan
OG_565	OJOV01000080	38503	38748	+	nan
OG_566	OJOV01000080	38748	39341	+	UDG
OG_2380	OJOV01000080	39343	39702	+	nan
OG_4774	OJOV01000080	42023	42346	+	nan
OG_3863	OJOV01000080	43916	44923	+	RecT
OG_1982	OJOV01000080	44996	45745	+	gene20
OG_240	OJOV01000080	47895	48410	+	gene23
OG_567	OJOV01000080	49702	50712	+	nan
OG_568	OJOV01000080	50715	50975	+	nan
OG_569	OJOV01000080	51914	52237	+	nan
OG_570	OJOV01000080	53760	54032	+	nan
OG_571	OJOV01000080	55749	56096	+	nan
OG_1751	OJOV01000080	56491	56736	+	nan
OG_239	OJOV01000080	78219	81293	-	gene48
OG_277	OJOV01000080	88835	89731	-	IHF_53
OG_1597	OJOV01000080	90487	90753	-	nan
OG_238	OJOV01000080	90760	91422	-	nan
OG_1598	OJOV01000080	91951	92367	-	nan
OG_237	OJOV01000080	92380	92997	-	nan
OG_236	OJOV01000080	93161	93343	-	nan
OG_235	OJOV01000080	93467	93814	-	nan
OG_271	OJOV01000080	93781	94023	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1301	OJPG01000010	8190	8612	+	nan
OG_4315	OJPG01000010	13126	13260	+	nan
UG_358	OJPG01000010	14209	14523	+	nan
OG_3367	OJPG01000010	16706	16903	-	nan
OG_19	OJPG01000010	75317	75595	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1008	OJPI01000006	28263	28565	-	nan
OG_56	OJPI01000006	30778	30888	-	nan
OG_1010	OJPI01000006	58422	59102	+	nan
OG_55	OJPI01000006	59102	59662	+	RepB
OG_1011	OJPI01000006	60497	60649	+	nan
OG_54	OJPI01000006	60612	61331	+	nan
OG_3816	OJPI01000006	61441	61626	+	nan
OG_46	OJPI01000006	61840	62712	-	nan
OG_910	OJPI01000006	68526	69059	+	nan
OG_1015	OJPI01000006	71460	71735	+	nan
OG_3898	OJPI01000006	76286	76747	+	nan
OG_3239	OJPI01000006	85806	86078	+	nan
OG_968	OJPI01000006	86323	86592	+	nan
OG_971	OJPI01000006	86580	86702	+	nan
OG_3113	OJPI01000006	90599	90862	+	nan
OG_977	OJPI01000006	91710	91970	+	nan
UG_359	OJPI01000006	93974	94249	+	nan
OG_4842	OJPI01000006	96897	97022	+	nan
UG_360	OJPI01000006	128754	128900	+	nan
OG_1007	OJPI01000006	153412	153720	+	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
OG_1638	OJQL01000090	38577	39515	-	nan
OG_1653	OJQL01000090	53899	54150	-	nan
UG_361	OJQL01000090	55595	55918	-	nan
OG_1652	OJQL01000090	59800	60003	-	nan
UG_362	OJQL01000090	60968	61450	+	nan
UG_363	OJQL01000090	104021	104365	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_364	OJQQ01000027	10764	11072	+	nan
OG_2277	OJQQ01000027	11771	12049	-	nan
OG_2285	OJQQ01000027	40847	40978	+	nan
UG_365	OJQQ01000027	48567	49160	-	nan
UG_366	OJQQ01000027	118690	119295	-	nan
OG_2270	OJQQ01000027	157449	157622	+	nan
UG_367	OJQQ01000027	158172	158606	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4790	OJSE01000052	4978	5226	+	nan
OG_2986	OJSE01000052	5210	5401	+	nan
OG_2990	OJSE01000052	20346	20594	+	nan
OG_2984	OJSE01000052	104963	105082	-	nan
OG_1482	OJSE01000052	148763	148870	+	nan
UG_368	OJSE01000052	148873	148953	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_369	OKWR01000042	2373	2780	-	nan
UG_370	OKWR01000042	2781	3068	-	nan
UG_371	OKWR01000042	3013	3336	-	nan
UG_372	OKWR01000042	4501	4752	-	nan
UG_373	OKWR01000042	5167	5631	-	nan
UG_374	OKWR01000042	5591	5893	-	nan
UG_375	OKWR01000042	5939	6373	-	nan
UG_376	OKWR01000042	6571	6891	-	nan
UG_377	OKWR01000042	9318	9809	-	nan
UG_378	OKWR01000042	9813	10268	-	nan
UG_379	OKWR01000042	10822	11127	-	nan
UG_380	OKWR01000042	11133	11273	-	nan
UG_381	OKWR01000042	11993	12400	-	nan
UG_382	OKWR01000042	12508	12864	-	nan
UG_383	OKWR01000042	13631	14023	-	nan
UG_384	OKWR01000042	14756	16207	-	nan
UG_385	OKWR01000042	21099	21350	-	nan
UG_386	OKWR01000042	21347	21616	-	nan
UG_387	OKWR01000042	21915	22511	-	nan
UG_388	OKWR01000042	22687	23067	-	nan
UG_389	OKWR01000042	23257	23472	-	nan
UG_390	OKWR01000042	23769	23987	-	nan
UG_391	OKWR01000042	25321	25554	-	nan
UG_392	OKWR01000042	25871	26398	-	nan
UG_393	OKWR01000042	26554	27072	-	nan
UG_394	OKWR01000042	27533	27724	+	nan
UG_395	OKWR01000042	27945	28160	-	nan
UG_396	OKWR01000042	28564	28959	-	nan
UG_397	OKWR01000042	30498	30668	+	nan
UG_398	OKWR01000042	30655	30972	+	nan
UG_399	OKWR01000042	30932	31153	+	nan
UG_400	OKWR01000042	31429	31704	+	nan
UG_401	OKWR01000042	31835	32809	+	nan
UG_402	OKWR01000042	32812	33048	+	nan
UG_403	OKWR01000042	33089	33946	-	nan
UG_404	OKWR01000042	33955	34167	-	nan
UG_405	OKWR01000042	34588	35079	-	nan
UG_406	OKWR01000042	36415	36609	-	nan
UG_407	OKWR01000042	56448	56648	+	nan
UG_408	OKWR01000042	57832	58257	+	nan
UG_409	OKWR01000042	58286	58855	+	nan
OG_3048	OKWR01000042	74192	74455	+	nan
UG_410	OKWR01000042	74421	75053	+	nan
UG_411	OKWR01000042	75129	75419	+	nan
OG_1246	OKWR01000042	82046	82219	+	nan
UG_412	OKWR01000042	93525	95009	+	nan
UG_413	OKWR01000042	94996	95316	+	nan
UG_414	OKWR01000042	95336	95737	+	nan
UG_415	OKWR01000042	132051	132281	-	nan
UG_416	OKWR01000042	132471	132911	-	nan
UG_417	OKWR01000042	132915	133103	-	nan
UG_418	OKWR01000042	133100	133285	-	nan
UG_419	OKWR01000042	133287	133652	-	nan
UG_420	OKWR01000042	134173	134424	-	nan
OG_3049	OKWR01000042	134421	134654	-	nan
UG_421	OKWR01000042	135921	136130	-	nan
UG_422	OKWR01000042	136407	136691	-	nan
UG_423	OKWR01000042	137271	138044	-	nan
UG_424	OKWR01000042	138556	138987	-	nan
UG_425	OKWR01000042	139666	140700	-	nan
UG_426	OKWR01000042	140700	140984	-	nan
UG_427	OKWR01000042	141340	141516	-	nan
UG_428	OKWR01000042	141522	141866	-	nan
UG_429	OKWR01000042	141847	142128	-	nan
UG_430	OKWR01000042	142165	142377	-	nan
UG_431	OKWR01000042	145631	145891	-	nan
OG_3042	OKWR01000042	145888	146253	-	nan
UG_432	OKWR01000042	146250	146531	-	16z214_unk
UG_433	OKWR01000042	146528	146725	-	nan
UG_434	OKWR01000042	147152	147355	-	nan
UG_435	OKWR01000042	150551	151051	-	nan
UG_436	OKWR01000042	153521	153919	-	16z210_unk
UG_437	OKWR01000042	155055	155459	-	nan
UG_438	OKWR01000042	161629	161826	-	nan
UG_439	OKWR01000042	163449	163682	-	nan
UG_440	OKWR01000042	167714	167860	-	nan
UG_441	OKWR01000042	167898	168095	-	nan
UG_442	OKWR01000042	169573	169929	-	nan
OG_1228	OKWR01000042	171594	172217	-	nan
UG_443	OKWR01000042	172593	172889	-	nan
UG_444	OKWR01000042	174328	174693	-	nan
UG_445	OKWR01000042	174686	175045	-	nan
UG_446	OKWR01000042	177266	177601	-	nan
UG_447	OKWR01000042	178172	178588	-	nan
UG_448	OKWR01000042	178585	178866	-	clsmm_unk
UG_449	OKWR01000042	179450	179725	-	nan
UG_450	OKWR01000042	179725	180057	-	nan
UG_451	OKWR01000042	180367	180483	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1859	OKXB01000124	12529	12849	-	nan
OG_1860	OKXB01000124	15210	15605	-	nan
OG_1874	OKXB01000124	19072	19197	-	nan
OG_1861	OKXB01000124	20024	20356	+	nan
OG_1862	OKXB01000124	20924	21310	+	nan
OG_1875	OKXB01000124	21389	21619	-	nan
OG_1857	OKXB01000124	22456	22989	+	nan
OG_1863	OKXB01000124	24672	24824	+	nan
OG_610	OKXB01000124	26739	27146	+	nan
OG_1864	OKXB01000124	32532	33104	+	nan
OG_1865	OKXB01000124	34261	34479	+	nan
OG_1866	OKXB01000124	40516	40833	+	nan
OG_1867	OKXB01000124	41329	41562	+	nan
OG_1876	OKXB01000124	42112	42534	+	nan
OG_1868	OKXB01000124	43596	43697	+	nan
OG_1869	OKXB01000124	43639	44286	+	nan
OG_1870	OKXB01000124	73099	73659	-	nan
OG_1871	OKXB01000124	75456	76577	-	nan
OG_1872	OKXB01000124	76638	77036	-	nan
UG_452	OKXB01000124	88221	88394	+	nan
OG_1873	OKXB01000124	91159	91572	-	nan
OG_2132	OKXB01000124	91601	91939	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_684	OLFZ01000108	13319	13534	+	nan
OG_3643	OLFZ01000108	14587	14760	+	nan
OG_3169	OLFZ01000108	14757	14948	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3756	OLGJ01000032	13660	13977	-	nan
OG_3138	OLGJ01000032	22877	22975	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_504	OLGM01000006	9289	11073	+	nan
OG_4446	OLGM01000006	12214	12387	-	nan
OG_4447	OLGM01000006	12371	12781	-	nan
OG_4325	OLGM01000006	13897	14031	-	nan
OG_4324	OLGM01000006	14034	14405	-	nan
OG_4323	OLGM01000006	16864	17277	-	nan
OG_4448	OLGM01000006	22800	23111	-	nan
OG_4449	OLGM01000006	24336	24698	-	nan
OG_3781	OLGM01000006	24689	25045	-	nan
OG_4450	OLGM01000006	25045	25620	-	nan
OG_4451	OLGM01000006	27322	27537	-	nan
OG_4322	OLGM01000006	31977	32135	-	nan
OG_4452	OLGM01000006	32138	32632	-	nan
OG_4855	OLGM01000006	32635	32907	-	nan
OG_4856	OLGM01000006	32910	33173	-	nan
OG_4453	OLGM01000006	38643	38858	-	clsyy_unk
OG_4444	OLGM01000006	48200	48514	-	nan
OG_4454	OLGM01000006	50716	51147	-	nan
OG_4455	OLGM01000006	51131	51310	-	nan
OG_4456	OLGM01000006	53058	53291	-	nan
OG_4457	OLGM01000006	53388	53876	-	nan
OG_4458	OLGM01000006	53857	54048	-	nan
OG_4459	OLGM01000006	54048	54290	-	nan
OG_4460	OLGM01000006	54251	54790	-	nan
OG_4461	OLGM01000006	55503	55862	-	nan
OG_4462	OLGM01000006	55859	56050	-	nan
OG_4463	OLGM01000006	56047	56214	-	nan
OG_4445	OLGM01000006	56190	56414	-	nan
OG_4464	OLGM01000006	56468	56572	-	nan
OG_4465	OLGM01000006	56574	56885	-	nan
OG_4442	OLGM01000006	56887	57150	-	nan
OG_4466	OLGM01000006	57147	57368	-	nan
OG_4467	OLGM01000006	57374	58138	-	nan
OG_4468	OLGM01000006	58468	59097	-	nan
OG_4469	OLGM01000006	59312	59626	-	nan
OG_4470	OLGM01000006	59648	59848	-	nan
OG_4471	OLGM01000006	59818	60006	-	nan
UG_453	OLGM01000006	59981	60211	-	nan
OG_4472	OLGM01000006	60177	60932	-	nan
OG_4327	OLGM01000006	60998	61291	-	HNH
OG_4473	OLGM01000006	61342	61485	-	nan
OG_4851	OLGM01000006	61511	63940	-	nan
OG_4474	OLGM01000006	63930	64151	-	nan
OG_4475	OLGM01000006	66204	66584	-	nan
OG_4476	OLGM01000006	66601	66759	-	nan
OG_4477	OLGM01000006	66749	66982	-	nan
OG_4478	OLGM01000006	69422	69742	-	nan
OG_4443	OLGM01000006	69708	71174	-	nan
OG_4440	OLGM01000006	71427	71627	-	nan
OG_4479	OLGM01000006	71765	71914	-	nan
OG_2778	OLGM01000006	72687	72944	-	nan
OG_4480	OLGM01000006	73022	73486	-	nan
OG_4481	OLGM01000006	74816	75112	-	nan
OG_2182	OLGM01000006	75109	75426	-	nan
OG_4482	OLGM01000006	75484	75849	-	nan
OG_4483	OLGM01000006	76000	76350	-	nan
OG_4484	OLGM01000006	76418	76729	-	nan
OG_4485	OLGM01000006	77476	77733	-	nan
OG_4486	OLGM01000006	78258	78773	-	nan
OG_4326	OLGM01000006	79976	80410	+	nan
OG_2462	OLGM01000006	81514	81666	+	nan
OG_4487	OLGM01000006	81717	82742	-	nan
OG_4853	OLGM01000006	84238	84810	-	nan
OG_4852	OLGM01000006	84807	85694	-	nan
OG_4854	OLGM01000006	85691	87166	-	nan
OG_507	OLGM01000006	87166	87822	-	nan
OG_1021	OLGM01000006	117120	117314	+	nan
OG_508	OLGM01000006	142285	143754	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_454	OLGY01000065	3	83	-	DUF2829
UG_455	OLGY01000065	96	701	-	nan
OG_4308	OLGY01000065	878	1234	-	nan
UG_456	OLGY01000065	2796	3161	+	nan
OG_4309	OLGY01000065	3972	4343	-	nan
OG_2933	OLGY01000065	4345	4677	-	nan
OG_4310	OLGY01000065	4739	5440	-	nan
UG_457	OLGY01000065	5542	5760	-	nan
UG_458	OLGY01000065	5874	6242	-	nan
OG_4311	OLGY01000065	6239	6499	-	nan
OG_4312	OLGY01000065	6513	6710	-	nan
UG_459	OLGY01000065	6739	6849	-	nan
UG_460	OLGY01000065	7027	7119	-	nan
UG_461	OLGY01000065	7106	7231	-	nan
UG_462	OLGY01000065	7304	7399	-	nan
OG_4313	OLGY01000065	8256	8537	-	nan
UG_463	OLGY01000065	11697	12071	+	nan
UG_464	OLGY01000065	32112	32333	+	nan
UG_465	OLGY01000065	32330	33427	+	nan
UG_466	OLGY01000065	36347	36994	+	nan
OG_342	OLGY01000065	38567	39064	+	nan
OG_3162	OLGY01000065	41954	42385	+	nan
UG_467	OLGY01000065	79739	79981	-	nan
OG_2924	OLGY01000065	79974	80132	-	nan
OG_1605	OLGY01000065	92273	92824	-	nan
UG_468	OLGY01000065	95984	96433	-	nan
UG_469	OLGY01000065	97350	97610	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1070	OLNE01000087	55745	56080	-	nan
OG_3432	OLNE01000087	56084	56221	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_850	OLNI01000077	29552	29908	-	nan
UG_470	OLNI01000077	49864	49998	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1419	OLNW01000116	47903	48145	-	nan
OG_4664	OLNW01000116	65859	66161	-	nan
OG_1770	OLNW01000116	66145	66261	-	nan
OG_1068	OLNW01000116	73149	73271	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3341	OLNW01000127	38050	41418	-	nan
OG_515	OLNW01000127	41411	43714	-	nan
OG_3159	OLNW01000127	43701	43853	-	nan
OG_2868	OLNW01000127	50678	51451	-	nan
UG_471	OLNW01000127	65083	65310	-	nan
OG_69	OLNW01000127	68156	68425	-	nan
OG_858	OLNW01000127	71004	71339	-	nan
OG_3340	OLNW01000127	71499	71861	-	nan
UG_472	OLNW01000127	72195	72488	-	nan
OG_3342	OLNW01000127	73539	73880	+	nan
OG_3343	OLNW01000127	73841	73990	+	nan
OG_3344	OLNW01000127	74085	74177	-	nan
OG_3345	OLNW01000127	74202	74411	+	nan
UG_473	OLNW01000127	75706	75933	+	nan
OG_3346	OLNW01000127	76796	77143	+	nan
UG_474	OLNW01000127	84458	84880	-	nan
OG_3158	OLNW01000127	87177	87497	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_135	OLNY01000078	2685	3017	-	nan
OG_3190	OLNY01000078	22916	23161	-	nan
OG_1596	OLNY01000078	23670	23906	-	nan
OG_3146	OLNY01000078	27848	28078	-	nan
OG_576	OLNY01000078	30651	30770	+	nan
OG_3188	OLNY01000078	34913	35209	+	nan
OG_3256	OLNY01000078	53142	53255	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4766	OLOB01000056	2515	2706	+	nan
OG_864	OLOB01000056	3127	3330	+	nan
OG_1599	OLOB01000056	4179	4373	+	nan
OG_1404	OLOB01000056	73573	73728	-	nan
OG_1414	OLOB01000056	74306	74491	-	nan
OG_1420	OLOB01000056	86034	86183	-	nan
OG_1406	OLOB01000056	94811	95110	-	nan
OG_1408	OLOB01000056	95295	95414	-	nan
OG_1409	OLOB01000056	95407	95847	-	nan
OG_1410	OLOB01000056	97078	97302	-	nan
OG_1600	OLOB01000056	98609	98806	-	nan
OG_1411	OLOB01000056	98918	99085	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_475	OLOE01000004	32438	32851	+	nan
UG_476	OLOE01000004	51366	51563	-	nan
UG_477	OLOE01000004	54527	54745	-	nan
UG_478	OLOE01000004	55547	55903	-	nan
UG_479	OLOE01000004	57010	57258	+	nan
UG_480	OLOE01000004	57378	57572	+	nan
UG_481	OLOE01000004	61093	62340	-	nan
OG_2703	OLOE01000004	163844	164005	-	nan
UG_482	OLOE01000004	180587	180793	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_483	OLOG01000029	98363	99037	+	nan
UG_484	OLOG01000029	100847	100936	+	nan
UG_485	OLOG01000029	153070	153243	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3928	OLOX01000059	75634	75924	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_486	OLOZ01000027	40234	40407	+	nan
UG_487	OLOZ01000027	120432	120569	+	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
UG_488	OLQG01000043	5799	6032	-	nan
UG_489	OLQG01000043	31297	31479	-	nan
UG_490	OLQG01000043	32626	33129	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3207	OLQJ01000056	2270	2389	-	nan
UG_491	OLQJ01000056	5232	5333	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_862	OLQR01000043	238	546	-	nan
OG_3411	OLQR01000043	639	767	-	nan
OG_119	OLQR01000043	6895	7092	+	nan
OG_411	OLQR01000043	25021	25818	+	nan
OG_3347	OLQR01000043	35291	35833	+	nan
OG_2996	OLQR01000043	37752	38033	+	nan
OG_205	OLQR01000043	69054	69620	-	nan
OG_532	OLQR01000043	69879	70061	-	nan
OG_3203	OLQR01000043	70137	70232	-	nan
OG_533	OLQR01000043	70233	70418	-	nan
OG_186	OLQR01000043	70510	70656	-	nan
OG_114	OLQR01000043	70935	71528	-	nan
OG_115	OLQR01000043	71658	71927	-	nan
OG_324	OLQR01000043	75267	75569	-	nan
OG_118	OLQR01000043	76418	76807	-	nan
OG_548	OLQR01000043	91285	91545	-	nan
